Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Returning_Visitor
0.0,0.0,0.0,0.0,9.0,311.7,0.0,0.055555556,0.0,0.0,6.0,2.0,2.0,4.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,190.1590909,0.05625,0.055357143,0.0,0.0,12.0,1.0,1.0,7.0,3.0,0.0,0.0,1.0
5.0,504.0,0.0,0.0,13.0,922.0833333,0.023529412,0.023529412,0.0,0.0,3.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,63.5,0.0,0.1,0.0,0.0,11.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,40.0,2046.832418,0.004166667,0.033880952,0.0,0.0,11.0,1.0,8.0,1.0,11.0,0.0,0.0,1.0
6.0,78.75,0.0,0.0,24.0,465.7321429,0.0,0.015384615,0.0,0.0,12.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,20.0,438.3333333,0.02,0.04,0.0,0.0,3.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0
2.0,217.0,0.0,0.0,34.0,409.5,0.0,0.005555556,0.0,0.0,12.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0
3.0,36.2,0.0,0.0,2.0,4.0,0.0,0.04,27.79373861,0.0,10.0,2.0,2.0,6.0,2.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,16.0,666.1,0.0,0.014285714,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,19.0,346.1333333,0.0,0.039473684,0.0,0.0,8.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0
2.0,83.4,2.0,385.8,41.0,1194.988132,0.0,0.018043478,10.25950957,0.0,10.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,444.5,0.0,0.02,13.9394091,0.0,11.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,56.5,0.0,0.0,12.0,544.8333333,0.0,0.007142857,31.38886179,0.0,12.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,7.0,112.0,0.028571429,0.085714286,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
8.0,29.5,0.0,0.0,89.0,6770.274267,0.006315789,0.030125313,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,1461.416667,0.021978022,0.047163947,0.0,0.0,11.0,3.0,2.0,3.0,11.0,1.0,0.0,1.0
8.0,121.6666667,2.0,62.0,30.0,1688.72619,0.0,0.011764706,15.08488235,0.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0
1.0,2.0,0.0,0.0,27.0,463.8333333,0.040740741,0.067530864,0.0,0.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0
6.0,34.4,0.0,0.0,44.0,1820.566667,0.029166667,0.055555556,15.184125,0.6,5.0,2.0,2.0,4.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,283.0,0.066666667,0.133333333,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0
1.0,0.0,2.0,9.0,44.0,814.1547619,0.0,0.023188406,0.0,0.0,11.0,4.0,2.0,1.0,10.0,0.0,0.0,1.0
7.0,237.5,1.0,0.0,37.0,1302.518056,0.005952381,0.023185941,0.0,0.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0
1.0,27.2,0.0,0.0,9.0,396.0,0.0,0.02,0.0,0.0,11.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,232.6666667,0.0,0.014285714,0.0,0.0,3.0,2.0,2.0,6.0,2.0,0.0,0.0,1.0
3.0,60.0,0.0,0.0,29.0,1846.63547,0.006896552,0.040147783,0.0,0.0,5.0,3.0,2.0,8.0,6.0,0.0,0.0,1.0
3.0,98.1,2.0,28.2,130.0,4994.848002,0.019799499,0.036825949,0.0,0.0,9.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0
5.0,95.1,4.0,116.8,53.0,1696.567619,0.003508772,0.017602339,0.0,0.0,10.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0
9.0,162.4911765,0.0,0.0,32.0,1162.797222,0.0,0.020175439,47.99566725,0.0,11.0,1.0,2.0,1.0,8.0,0.0,0.0,1.0
9.0,779.0,0.0,0.0,15.0,1386.35,0.016666667,0.02747619,6.344631767,0.0,8.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0
2.0,17.0,0.0,0.0,15.0,1349.0,0.0,0.005882353,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,23.0,1.0,284.0,78.0,2448.536054,0.011898734,0.02841508,0.0,0.0,12.0,2.0,2.0,3.0,10.0,0.0,0.0,1.0
1.0,17.0,0.0,0.0,12.0,321.8333333,0.015384615,0.034615385,0.0,0.4,5.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0
7.0,215.2,0.0,0.0,119.0,4749.240385,0.015772358,0.031811847,1.164075388,0.8,5.0,3.0,2.0,6.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,315.7797619,0.016666667,0.025,0.0,0.0,11.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,127.5,0.04,0.06,0.0,0.0,11.0,3.0,2.0,6.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,47.0,1153.54,0.003140097,0.039979296,0.0,0.0,7.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,93.5,0.0,0.05,0.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,3.0,1.0,8.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,186.7,0.0,0.022222222,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
1.0,32.25,0.0,0.0,18.0,434.5833333,0.011764706,0.011764706,0.0,0.0,12.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,467.0,0.0,0.016666667,0.0,0.4,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,1483.333333,0.008333333,0.026388889,0.0,0.4,5.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0
2.0,58.4,0.0,0.0,84.0,3528.69125,0.01577381,0.039900794,0.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
3.0,102.8,0.0,0.0,25.0,1109.233333,0.0,0.001666667,61.30486592,0.0,8.0,2.0,2.0,6.0,5.0,0.0,1.0,0.0
1.0,17.0,0.0,0.0,21.0,602.9166667,0.026666667,0.0425,0.0,0.0,11.0,3.0,2.0,1.0,13.0,0.0,0.0,1.0
2.0,74.0,0.0,0.0,30.0,1708.083333,0.006666667,0.013333333,16.1892,0.0,5.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,121.375,0.0,0.025,0.0,0.0,12.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0
1.0,28.2,1.0,37.3,7.0,70.46666667,0.058333333,0.086904762,0.0,0.0,10.0,2.0,2.0,1.0,20.0,0.0,0.0,1.0
0.0,0.0,1.0,41.0,45.0,1754.0,0.0,0.014534161,7.880478261,0.0,5.0,3.0,2.0,3.0,6.0,1.0,0.0,1.0
3.0,48.0,1.0,58.5,35.0,1698.0,0.005714286,0.005714286,93.52994426,0.0,11.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0
6.0,253.0,0.0,0.0,21.0,686.4,0.003846154,0.012179487,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0
0.0,0.0,2.0,5.0,5.0,122.4,0.028571429,0.042857143,0.0,0.0,7.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0
3.0,318.2,0.0,0.0,7.0,414.8666667,0.0,0.01,0.0,0.0,11.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,27.2,0.0,0.0,58.37208988,0.0,11.0,2.0,2.0,4.0,20.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,1057.0,0.0,0.033333333,0.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0
1.0,10.0,0.0,0.0,39.0,1152.5,0.011965812,0.017802198,0.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.0,892.9679487,0.014814815,0.022751323,0.0,0.0,12.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,54.0,4749.25,0.004938272,0.029938272,8.285119366,0.0,10.0,2.0,2.0,8.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,1762.25,0.008333333,0.016666667,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
6.0,72.04,2.0,206.6,24.0,709.4333333,0.007142857,0.016666667,15.70942935,0.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,334.75,0.0,0.030769231,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,3.0,321.5,0.05,0.1,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,234.0,0.015384615,0.053846154,0.0,0.0,5.0,2.0,2.0,4.0,14.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,186.5,0.0,0.04,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
2.0,29.5,0.0,0.0,36.0,1653.395833,0.005555556,0.022839506,68.25041784,0.0,12.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0
1.0,45.4,0.0,0.0,60.0,2580.634935,0.0,0.009442743,0.0,0.0,10.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,231.75,0.0,0.016666667,0.0,0.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
6.0,331.25,3.0,365.25,6.0,267.0,0.0,0.021428571,0.0,0.0,12.0,1.0,2.0,7.0,3.0,1.0,0.0,1.0
2.0,11.0,0.0,0.0,14.0,101.25,0.0,0.014285714,0.0,0.8,5.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,32.0,1493.958333,0.0,0.020967742,0.0,0.0,11.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0
1.0,10.0,1.0,342.5,55.0,3165.958333,0.005660377,0.032620545,0.0,0.0,12.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,17.75,65.0,6203.690476,0.007395833,0.027280668,0.0,0.0,12.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,36.0,0.066666667,0.1,0.0,0.0,5.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0
1.0,38.0,1.0,16.0,30.0,1522.816667,0.026666667,0.027333333,0.0,0.0,5.0,3.0,2.0,2.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,688.6666667,0.042105263,0.052631579,0.0,0.4,5.0,2.0,2.0,6.0,4.0,0.0,0.0,1.0
7.0,194.4,0.0,0.0,5.0,46.2,0.0125,0.0375,0.0,0.0,7.0,2.0,2.0,4.0,5.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,108.0,0.0,0.05,0.0,0.8,5.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0
10.0,302.0833333,0.0,0.0,81.0,1778.663263,0.0,0.002857143,16.43784656,0.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0
7.0,322.25,1.0,0.0,121.0,4875.106113,0.011806061,0.020025438,0.0,0.0,11.0,3.0,2.0,1.0,13.0,0.0,0.0,1.0
2.0,47.5,0.0,0.0,5.0,116.5,0.0,0.005714286,0.0,0.0,3.0,3.0,2.0,5.0,2.0,1.0,0.0,1.0
0.0,0.0,1.0,14.0,104.0,7181.877778,0.008843537,0.023737786,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
4.0,80.0,0.0,0.0,79.0,3855.2,0.012345679,0.028765432,0.0,0.6,5.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0
1.0,116.0,0.0,0.0,22.0,1245.6,0.008695652,0.030434783,27.81913043,0.0,5.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0
3.0,41.0,0.0,0.0,46.0,2749.666667,0.0,0.005555556,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
2.0,17.0,0.0,0.0,6.0,35.2,0.025,0.075,0.0,0.0,8.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,64.4,0.0,0.1,0.0,0.0,8.0,3.0,2.0,6.0,20.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,264.0833333,0.0,0.02,0.0,0.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,112.0,6673.291392,0.0,0.008744589,5.468093499,0.0,11.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0
1.0,108.8,0.0,0.0,15.0,387.4,0.0,0.004166667,0.0,0.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
3.0,27.53333333,1.0,0.0,45.0,3141.258333,0.02173913,0.040017253,6.673695652,1.0,5.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11.0,3.0,2.0,7.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,205.75,0.018181818,0.036363636,0.0,0.0,12.0,4.0,1.0,8.0,2.0,0.0,0.0,1.0
0.0,0.0,2.0,19.0,65.0,2163.132326,0.0,0.011780384,0.0,0.0,11.0,2.0,2.0,8.0,2.0,0.0,1.0,0.0
4.0,103.8,0.0,0.0,14.0,314.2933333,0.0,0.013333333,79.44353446,0.0,7.0,2.0,2.0,5.0,2.0,0.0,1.0,0.0
20.0,1307.675,3.0,132.6666667,517.0,27009.85943,0.004385217,0.014593571,8.4031637,0.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.1,0.0,0.0,5.0,2.0,4.0,5.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,872.8333333,0.0,0.026666667,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0
5.0,109.4,4.0,93.6,10.0,427.0666667,0.0,0.003125,0.0,0.0,11.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,162.5,0.0,0.033333333,0.0,0.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,20.0,480.8571429,0.001754386,0.005789474,0.0,1.0,5.0,1.0,8.0,1.0,19.0,1.0,0.0,1.0
2.0,149.2,0.0,0.0,3.0,133.7333333,0.0,0.04,0.0,0.0,10.0,3.0,2.0,6.0,20.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,260.0,0.05,0.083333333,0.0,0.6,5.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0
3.0,138.0,2.0,136.0,54.0,2631.1,0.0,0.00969697,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0
2.0,74.5,0.0,0.0,22.0,432.5714286,0.0,0.00125,0.0,0.0,5.0,1.0,1.0,7.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,44.0,0.05,0.1,0.0,0.0,3.0,2.0,2.0,9.0,10.0,0.0,0.0,1.0
3.0,73.0,0.0,0.0,9.0,2151.0,0.0,0.018181818,10.91300022,0.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,253.25,0.0,0.02,0.0,0.0,12.0,3.0,2.0,1.0,10.0,0.0,0.0,1.0
2.0,8.5,0.0,0.0,3.0,25.5,0.0,0.028571429,0.0,0.0,5.0,2.0,2.0,5.0,4.0,0.0,0.0,1.0
4.0,192.5714286,8.0,1193.125,146.0,8150.556716,0.001290323,0.01127957,1.842913617,0.0,11.0,2.0,4.0,4.0,2.0,1.0,0.0,1.0
5.0,55.5,0.0,0.0,4.0,24.5,0.022222222,0.037037037,0.0,1.0,5.0,3.0,2.0,6.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.1,0.0,0.0,3.0,3.0,2.0,4.0,15.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,234.9666667,0.0,0.033333333,0.0,0.0,5.0,3.0,2.0,1.0,13.0,0.0,0.0,1.0
6.0,243.75,0.0,0.0,8.0,171.25,0.038888889,0.067222222,0.0,0.0,12.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,38.0,1593.583333,0.0,0.010526316,0.0,0.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,74.0,3109.404167,0.009459459,0.042859175,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,528.25,0.0,0.005263158,0.0,0.0,9.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,5.0,1.0,1.0,3.0,11.0,1.0,0.0,1.0
6.0,571.5,0.0,0.0,49.0,1196.25,0.007843137,0.018954248,0.0,0.0,12.0,2.0,2.0,3.0,13.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,185.0,0.0,0.054545455,0.0,0.6,5.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0
4.0,47.0,0.0,0.0,29.0,5198.533333,0.0,0.019892473,0.0,0.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0
5.0,104.875,0.0,0.0,39.0,805.625,0.0,0.020905923,2.217029402,0.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0
1.0,54.5,0.0,0.0,26.0,449.25,0.0,0.022222222,0.0,0.0,12.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,238.9333333,0.0,0.014285714,0.0,0.0,9.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0
6.0,153.275,3.0,394.0,25.0,599.1,0.013333333,0.030151515,22.3392,0.0,5.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0
8.0,102.0,0.0,0.0,83.0,1495.580952,0.0,0.002298851,82.12367816,0.0,5.0,4.0,1.0,7.0,4.0,1.0,1.0,0.0
1.0,22.0,0.0,0.0,26.0,982.8333333,0.0,0.008,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,10.0,231.0,0.12,0.14,0.0,0.0,5.0,3.0,2.0,2.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,326.5,0.036363636,0.077272727,0.0,0.0,11.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0
8.0,822.6666667,3.0,225.3333333,45.0,1896.966667,0.011764706,0.02745098,7.521155028,0.0,12.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
2.0,32.5,0.0,0.0,19.0,423.8166667,0.005952381,0.039104938,0.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0
4.0,19.8,0.0,0.0,2.0,10.0,0.0125,0.034166667,0.0,0.0,9.0,1.0,1.0,6.0,5.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,22.0,1632.533333,0.009090909,0.025,0.0,0.0,12.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
5.0,494.1666667,0.0,0.0,8.0,204.0,0.0,0.030769231,0.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,425.1666667,0.0,0.016666667,0.0,0.0,3.0,1.0,1.0,6.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,979.0166667,0.0,0.021,0.0,0.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.0,954.6666667,0.0,0.003846154,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
4.0,229.25,0.0,0.0,8.0,372.25,0.022222222,0.00952381,0.0,0.0,12.0,1.0,2.0,1.0,8.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,789.6666667,0.0,0.014285714,14.55428571,0.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0
2.0,40.9,0.0,0.0,9.0,437.4,0.018181818,0.027272727,0.0,0.0,7.0,3.0,2.0,1.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,215.75,0.0,0.021052632,0.0,0.0,3.0,2.0,2.0,3.0,10.0,0.0,0.0,1.0
12.0,152.75,6.0,1024.25,127.0,3247.644636,0.008844998,0.017025608,33.85339122,0.0,11.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0
7.0,51.0,3.0,222.0,21.0,654.5,0.0,0.007142857,0.0,0.0,5.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,11.0,382.25,0.018181818,0.063636364,0.0,0.0,12.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,41.5,0.1,0.1,0.0,0.0,12.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0
3.0,90.0,0.0,0.0,4.0,126.0,0.0,0.014285714,0.0,0.0,5.0,2.0,2.0,6.0,5.0,0.0,1.0,0.0
5.0,69.5,0.0,0.0,4.0,34.5,0.0,0.026666667,0.0,0.0,5.0,2.0,2.0,3.0,4.0,1.0,0.0,1.0
5.0,48.97619048,1.0,65.0,40.0,1159.5671,0.0,0.016324111,12.48912129,0.0,12.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,55.0,0.066666667,0.1,0.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,18.0,328.3214286,0.0,0.004419192,0.0,0.2,5.0,3.0,2.0,3.0,6.0,0.0,0.0,1.0
6.0,91.75,0.0,0.0,11.0,380.6666667,0.0,0.005128205,0.0,0.0,12.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
1.0,9.1,0.0,0.0,9.0,115.6,0.0,0.04,0.0,0.0,10.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.075,0.0,0.0,5.0,2.0,2.0,8.0,4.0,0.0,0.0,1.0
4.0,70.25,1.0,139.5,58.0,3022.370406,0.0,0.009611111,0.0,0.0,11.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
8.0,82.85,0.0,0.0,84.0,2289.079157,0.002556818,0.013110506,0.0,0.0,6.0,1.0,1.0,7.0,3.0,0.0,0.0,1.0
11.0,210.8555556,0.0,0.0,149.0,4107.119658,0.006369427,0.013305319,0.513385987,0.6,5.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0
7.0,150.375,0.0,0.0,7.0,219.5833333,0.0,0.018181818,0.0,0.0,12.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,20.0,1002.366667,0.0,0.007894737,47.57898514,0.0,10.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,122.8,0.11,0.133333333,0.0,0.0,7.0,3.0,2.0,3.0,13.0,0.0,0.0,1.0
11.0,211.0333333,3.0,173.2333333,62.0,1340.676667,0.000391389,0.019726027,17.42324027,0.0,8.0,2.0,2.0,7.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,63.0,0.0,0.05,0.0,0.2,2.0,2.0,6.0,1.0,3.0,0.0,0.0,1.0
14.0,2137.112745,0.0,0.0,53.0,4223.409838,0.00877193,0.017126354,8.886648533,0.0,11.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,866.3333333,0.0,0.025,14.58941181,0.0,12.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0
1.0,65.5,0.0,0.0,2.0,99.0,0.033333333,0.066666667,0.0,0.0,11.0,4.0,2.0,1.0,8.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,15.0,296.0,0.0,0.04,0.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,34.2,0.066666667,0.1,0.0,0.0,10.0,3.0,2.0,5.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,34.0,311.5,0.0,0.011764706,0.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,330.0,0.066666667,0.1,0.0,0.0,3.0,3.0,2.0,8.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,404.3392857,0.0,0.033333333,0.0,0.0,12.0,1.0,8.0,3.0,20.0,1.0,0.0,1.0
2.0,23.0,0.0,0.0,97.0,1589.183333,0.008070175,0.014967419,0.0,0.0,5.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,36.0,319.5,0.047777778,0.088888889,0.0,0.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0
4.0,33.0,0.0,0.0,35.0,702.9166667,0.0,0.005428571,0.0,0.0,12.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,15.0,150.4,0.0,0.013333333,0.0,0.0,11.0,2.0,2.0,7.0,20.0,0.0,0.0,1.0
10.0,128.1142857,0.0,0.0,43.0,811.3809524,0.006122449,0.026328773,14.92797811,0.0,10.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0
