Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Returning_Visitor
2.0,81.5,1.0,21.0,18.0,2199.972222,0.00952381,0.016825397,0.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,70.0,1652.486111,0.0,0.008695652,0.0,0.0,11.0,1.0,2.0,3.0,8.0,0.0,1.0,0.0
3.0,64.5,0.0,0.0,35.0,1334.551371,0.0,0.007309582,0.0,0.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0
1.0,21.0,0.0,0.0,16.0,375.9166667,0.0,0.007142857,0.0,0.0,12.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
0.0,0.0,1.0,42.0,20.0,408.3333333,0.0,0.003174603,33.47777322,0.0,3.0,2.0,4.0,7.0,2.0,0.0,0.0,1.0
1.0,4.0,0.0,0.0,24.0,957.9,0.025,0.032638889,22.74458333,0.4,5.0,3.0,2.0,6.0,13.0,0.0,0.0,1.0
4.0,562.0,0.0,0.0,22.0,1945.5,0.0,0.008333333,0.0,0.0,12.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,722.7,0.0,0.002941176,68.376,0.0,5.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,3.0,55.0,0.066666667,0.1,0.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
7.0,177.5,6.0,312.0,40.0,1123.050824,0.008680556,0.024695767,0.0,0.0,12.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,36.0,2107.583333,0.014814815,0.03287037,0.0,0.0,12.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,254.5,0.0,0.033333333,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
1.0,29.2,0.0,0.0,13.0,199.2844444,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0
1.0,87.0,3.0,40.0,17.0,546.0,0.0,0.004761905,0.0,0.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,483.2916667,0.0,0.041666667,0.0,0.0,12.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,83.5,0.075,0.1,0.0,0.0,12.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,26.0,648.4,0.0,0.018,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
4.0,103.8,0.0,0.0,14.0,314.2933333,0.0,0.013333333,79.44353446,0.0,7.0,2.0,2.0,5.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,5.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0
5.0,91.5,0.0,0.0,106.0,2980.889179,0.001851852,0.010139398,1.912422222,0.0,5.0,4.0,2.0,3.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,57.0,3079.083333,0.005847953,0.012907268,0.0,0.0,12.0,2.0,2.0,3.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,1197.8,0.0,0.01,0.0,0.0,10.0,2.0,2.0,3.0,20.0,0.0,0.0,1.0
4.0,1660.3,0.0,0.0,2.0,45.7,0.0,0.016666667,113.9293434,0.0,9.0,2.0,10.0,1.0,2.0,0.0,0.0,1.0
3.0,79.93333333,0.0,0.0,17.0,348.85,0.0,0.023684211,0.0,0.0,11.0,2.0,2.0,1.0,20.0,0.0,0.0,1.0
10.0,1222.4,0.0,0.0,26.0,2988.883333,0.0,0.002903226,0.0,0.0,9.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
9.0,177.3333333,0.0,0.0,70.0,2346.220238,0.002898551,0.003457557,0.0,0.0,11.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0
1.0,63.0,0.0,0.0,24.0,777.0,0.025,0.045833333,5.24475,0.4,5.0,2.0,2.0,1.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,267.75,0.0,0.022222222,0.0,0.0,12.0,3.0,2.0,8.0,2.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11.0,3.0,2.0,7.0,3.0,0.0,0.0,1.0
1.0,46.5,0.0,0.0,22.0,578.8106061,0.00952381,0.04021164,0.0,0.0,12.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3.0,3.0,2.0,7.0,1.0,0.0,0.0,1.0
3.0,67.75,0.0,0.0,2.0,19.25,0.04,0.053333333,0.0,0.0,12.0,1.0,1.0,3.0,20.0,0.0,1.0,0.0
1.0,12.0,0.0,0.0,22.0,851.25,0.004347826,0.020289855,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,36.5,0.0,0.05,0.0,0.0,3.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0
2.0,20.2,0.0,0.0,14.0,1261.316667,0.0,0.009183673,0.0,0.0,8.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0
1.0,81.0,0.0,0.0,15.0,914.5,0.0,0.014285714,56.5802171,0.0,11.0,2.0,2.0,2.0,11.0,1.0,0.0,1.0
0.0,0.0,1.0,297.2,8.0,320.2666667,0.0,0.044444444,17.79528223,0.0,10.0,2.0,2.0,1.0,20.0,0.0,0.0,1.0
3.0,154.5,0.0,0.0,21.0,638.3333333,0.0,0.047222222,0.0,0.0,5.0,2.0,5.0,4.0,4.0,0.0,0.0,1.0
1.0,37.5,0.0,0.0,25.0,593.2916667,0.008333333,0.00375,0.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
19.0,230.3948365,3.0,48.3,111.0,3276.190541,0.0088,0.011027644,0.447038663,0.0,7.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0
11.0,336.5,0.0,0.0,40.0,1239.949603,0.025,0.026035354,6.1287875,0.0,5.0,2.0,2.0,5.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,88.0,1917.683333,0.003409091,0.016287879,0.0,0.2,5.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,128.5,0.071428571,0.114285714,0.0,1.0,5.0,3.0,2.0,1.0,13.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0
1.0,6.0,0.0,0.0,14.0,1626.0,0.051282051,0.092307692,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2.0,105.75,0.0,0.0,19.0,1124.888889,0.010526316,0.028229665,0.0,0.0,11.0,3.0,2.0,9.0,2.0,1.0,0.0,1.0
2.0,19.0,0.0,0.0,4.0,88.0,0.0,0.02,0.0,0.0,12.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0
7.0,112.375,0.0,0.0,24.0,916.5,0.010967742,0.036129032,0.0,0.0,11.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
1.0,24.5,0.0,0.0,27.0,1792.466667,0.0,0.01469428,0.0,0.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,18.0,2334.916667,0.011111111,0.017592593,0.0,0.0,12.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
9.0,151.5666667,0.0,0.0,54.0,2446.144571,0.004678363,0.009409888,1.943058508,0.0,11.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0
1.0,10.0,1.0,342.5,55.0,3165.958333,0.005660377,0.032620545,0.0,0.0,12.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,54.0,0.0,0.066666667,0.0,0.0,12.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
2.0,50.875,0.0,0.0,32.0,1375.8,0.016129032,0.041935484,0.0,0.0,11.0,3.0,2.0,3.0,6.0,1.0,0.0,1.0
2.0,58.4,0.0,0.0,5.0,303.1,0.0,0.033333333,0.0,0.0,10.0,3.0,2.0,3.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,162.0,0.0,0.05,0.0,0.0,5.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,615.0,0.0,0.026315789,0.0,0.2,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0
2.0,40.0,2.0,162.0,17.0,481.6666667,0.024561404,0.036842105,32.64521053,0.0,3.0,2.0,7.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,611.0833333,0.0,0.016666667,0.0,0.0,12.0,3.0,2.0,6.0,8.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,16.0,2515.1,0.053571429,0.070238095,0.0,0.0,5.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,685.1744048,0.028571429,0.043174603,0.0,0.0,11.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,48.0,2492.166667,0.0,0.014583333,0.0,0.0,11.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,748.25,0.016666667,0.022222222,0.0,0.0,11.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,47.0,1144.483333,0.041843972,0.055319149,0.0,0.0,5.0,3.0,2.0,3.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,569.75,0.029411765,0.054621849,0.0,0.0,12.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,442.0,0.0,0.044444444,0.0,0.2,5.0,2.0,2.0,7.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,329.25,0.05,0.075,38.83384563,0.0,12.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0
9.0,275.74,1.0,64.4,16.0,273.7066667,0.0,0.0084,16.37978199,0.0,10.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,1324.133333,0.003571429,0.015986395,0.0,0.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
6.0,133.3333333,1.0,398.0,129.0,4653.190245,0.015662578,0.025219763,6.017563943,0.0,11.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,222.0,0.0,0.04,87.9029606,0.0,12.0,8.0,13.0,9.0,20.0,0.0,0.0,0.0
3.0,74.0,0.0,0.0,8.0,129.0,0.033333333,0.072222222,0.0,0.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
0.0,0.0,2.0,65.5,4.0,71.5,0.0,0.033333333,0.0,0.0,11.0,2.0,2.0,1.0,11.0,1.0,0.0,1.0
4.0,14.0,0.0,0.0,28.0,341.35,0.007142857,0.028571429,0.0,0.0,5.0,4.0,1.0,2.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,308.8635531,0.0,0.028030303,0.0,0.0,3.0,2.0,6.0,2.0,2.0,0.0,0.0,1.0
6.0,188.5,0.0,0.0,25.0,590.6,0.0,0.003703704,0.0,0.0,8.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,44.0,0.0,0.05,0.0,0.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0
3.0,31.33333333,0.0,0.0,33.0,1077.869048,0.0015625,0.01953125,0.0,0.0,3.0,3.0,2.0,6.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,272.3333333,0.013333333,0.02,0.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
2.0,83.4,2.0,385.8,41.0,1194.988132,0.0,0.018043478,10.25950957,0.0,10.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0
1.0,23.2,0.0,0.0,23.0,290.0,0.0,0.033333333,0.0,0.0,7.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,59.0,0.0,0.075,0.0,0.8,5.0,2.0,2.0,6.0,13.0,0.0,0.0,1.0
1.0,4.0,0.0,0.0,14.0,333.9,0.0,0.007142857,24.50485714,0.0,5.0,3.0,2.0,2.0,6.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,6.0,313.0,0.0,0.05,0.0,0.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,86.53333333,0.0,0.066666667,0.0,0.0,10.0,1.0,1.0,7.0,2.0,1.0,0.0,1.0
1.0,12.0,0.0,0.0,71.0,1733.658333,0.0,0.002898551,0.0,0.0,11.0,8.0,2.0,1.0,3.0,1.0,0.0,1.0
4.0,14.0,0.0,0.0,13.0,288.0,0.0125,0.0375,0.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0
6.0,105.6333333,2.0,105.95,8.0,246.3865079,0.0,0.008928571,0.0,0.0,11.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,1077.25,0.019047619,0.047619048,0.0,0.0,11.0,3.0,2.0,1.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,35.33333333,0.05,0.1,0.0,0.0,6.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
2.0,53.5,0.0,0.0,85.0,4478.699416,0.002352941,0.016205882,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,41.0,0.05,0.1,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,129.25,0.0,0.033333333,0.0,0.0,12.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0
0.0,0.0,8.0,707.5,51.0,3981.892484,0.003389831,0.015404896,0.0,0.4,5.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0
3.0,52.53333333,0.0,0.0,16.0,2059.3,0.0,0.027777778,26.18852293,0.0,7.0,5.0,11.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,0.0,0.0,16.0,323.2333333,0.0,0.013333333,0.0,0.0,12.0,3.0,2.0,8.0,8.0,0.0,0.0,1.0
4.0,70.4,2.0,47.4,8.0,97.9,0.05,0.058333333,0.0,0.0,6.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11.0,2.0,10.0,2.0,10.0,0.0,0.0,1.0
0.0,0.0,7.0,1222.75,11.0,443.0,0.035294118,0.041176471,0.0,0.0,5.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0
3.0,73.5,8.0,376.3333333,42.0,986.5166667,0.019934641,0.031113658,0.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,689.0,0.0,0.1,0.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0
2.0,14.0,0.0,0.0,58.0,1806.504167,0.013793103,0.026819923,0.0,0.8,5.0,2.0,2.0,2.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,105.0,0.0,0.025,0.0,0.6,2.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0
3.0,15.0,0.0,0.0,11.0,246.0,0.018181818,0.054545455,0.0,0.0,3.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0
7.0,42.25714286,0.0,0.0,124.0,4067.010247,0.009230769,0.022888335,6.709440135,0.0,11.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,148.0,0.064285714,0.1,0.0,0.6,5.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0
2.0,18.6,0.0,0.0,85.0,2834.280117,0.004883721,0.013388945,37.42337649,0.0,11.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,335.4166667,0.0,0.018170426,0.0,0.0,11.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,67.0,0.0,0.05,0.0,0.0,12.0,2.0,2.0,9.0,2.0,0.0,0.0,1.0
0.0,0.0,3.0,541.0,32.0,776.9232515,0.001176471,0.013779093,0.0,0.0,11.0,1.0,1.0,3.0,20.0,0.0,0.0,1.0
5.0,118.9,4.0,380.7,4.0,188.4,0.0,0.006666667,0.0,0.0,10.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0
2.0,99.2,0.0,0.0,7.0,106.9666667,0.025,0.015,0.0,0.0,10.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,405.1,0.05,0.055555556,0.0,0.0,11.0,3.0,2.0,2.0,13.0,0.0,0.0,1.0
3.0,84.25,0.0,0.0,52.0,1725.966667,0.0,0.031188811,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,42.0,879.0333333,0.004761905,0.024603175,0.0,0.0,5.0,2.0,2.0,2.0,4.0,1.0,0.0,1.0
3.0,22.33333333,1.0,0.0,105.0,2900.638469,0.009433962,0.021263103,0.0,0.0,5.0,2.0,2.0,8.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,125.0,0.0,0.022222222,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0
1.0,146.0,0.0,0.0,7.0,221.4,0.025,0.0225,0.0,0.0,11.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,81.75,0.0,0.066666667,0.0,0.0,11.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,124.0,4093.430519,0.005816216,0.043499683,0.0,0.0,5.0,2.0,2.0,8.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,158.3333333,0.015384615,0.061538462,0.0,0.4,5.0,2.0,2.0,3.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,113.25,0.00952381,0.080952381,0.0,0.0,12.0,2.0,2.0,4.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,36.0,1166.72619,0.0,0.025,4.599,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,2.0,2.0,2.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.1,0.0,0.0,12.0,2.0,6.0,4.0,1.0,0.0,0.0,1.0
0.0,0.0,2.0,33.0,21.0,1277.833333,0.008695652,0.036956522,0.0,0.0,5.0,2.0,2.0,7.0,6.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,674.5,0.041666667,0.0625,0.0,1.0,5.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,225.5,0.018181818,0.054545455,0.0,0.0,11.0,2.0,5.0,4.0,11.0,0.0,0.0,1.0
4.0,133.5833333,2.0,64.0,67.0,1222.470924,0.014414414,0.025810811,6.094324324,0.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0
2.0,28.05714286,0.0,0.0,73.0,2260.857143,0.002666667,0.018933333,0.0,0.0,6.0,2.0,2.0,7.0,4.0,1.0,0.0,1.0
4.0,81.5,0.0,0.0,12.0,223.5833333,0.0,0.002666667,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,81.0,0.0,0.066666667,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,18.0,85.0,1736.447368,0.003069054,0.039989226,0.0,0.6,5.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.0,1483.8,0.0,0.01446281,0.0,0.0,12.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0
2.0,24.2,0.0,0.0,8.0,530.0,0.0,0.044444444,0.0,0.0,8.0,1.0,8.0,1.0,2.0,0.0,0.0,1.0
9.0,222.5,2.0,46.66666667,20.0,1267.155556,0.001481481,0.017977208,16.1728,0.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0
2.0,27.0,1.0,35.0,19.0,461.05,0.016666667,0.026190476,16.33942857,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,143.75,0.08,0.091555556,0.0,0.6,5.0,3.0,2.0,1.0,13.0,0.0,0.0,1.0
5.0,200.0,1.0,0.0,33.0,1606.831818,0.0,0.026619133,0.0,0.0,5.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0
4.0,99.0,3.0,112.25,46.0,930.0141026,0.001960784,0.016470588,0.0,0.0,11.0,1.0,1.0,3.0,10.0,0.0,0.0,1.0
3.0,11.6,0.0,0.0,25.0,510.38,0.007692308,0.023076923,0.0,0.0,10.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
2.0,58.5,0.0,0.0,11.0,1568.5,0.0,0.036363636,0.0,0.0,11.0,2.0,2.0,7.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,259.0,0.028571429,0.057142857,0.0,0.0,11.0,2.0,2.0,8.0,2.0,0.0,0.0,1.0
1.0,92.0,0.0,0.0,117.0,13158.66667,0.006896552,0.041810345,0.0,0.0,5.0,2.0,6.0,4.0,4.0,1.0,0.0,1.0
5.0,345.0,0.0,0.0,7.0,229.5,0.03,0.026666667,0.0,0.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,15.0,0.066666667,0.133333333,0.0,0.4,5.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0
3.0,31.5,0.0,0.0,13.0,956.5,0.0,0.04,0.0,0.0,3.0,2.0,2.0,1.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,260.0,0.008333333,0.025,0.0,0.8,2.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,67.0,0.016666667,0.05,0.0,0.0,7.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,62.0,4391.666667,0.003174603,0.014814815,0.0,0.0,6.0,2.0,10.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,26.0,1435.375,0.0,0.020833333,20.79483821,0.0,12.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.15,0.0,0.0,11.0,2.0,2.0,1.0,13.0,0.0,0.0,1.0
6.0,201.0,0.0,0.0,84.0,3646.083333,0.006896552,0.016803503,66.57412378,0.0,11.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,240.4166667,0.0,0.061688312,0.0,0.0,3.0,3.0,2.0,1.0,6.0,0.0,0.0,1.0
9.0,233.5,2.0,102.0,81.0,2477.666667,0.001149425,0.011954023,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,111.25,0.0,0.033333333,0.0,0.0,11.0,2.0,2.0,1.0,20.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,221.5,0.0,0.014285714,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,248.9,0.0,0.02745098,0.0,0.8,5.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,334.4,0.0,0.025,0.0,0.0,9.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11.0,2.0,6.0,1.0,2.0,0.0,0.0,1.0
4.0,322.5,1.0,29.0,78.0,3098.992857,0.007692308,0.022124542,0.0,0.0,5.0,3.0,2.0,3.0,13.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,680.5,0.0,0.018181818,42.422531,0.0,12.0,2.0,2.0,6.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,731.5,0.014285714,0.042857143,0.0,0.0,11.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,51.0,1424.866667,0.004081633,0.020779221,0.0,0.6,5.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0
1.0,10.0,0.0,0.0,82.0,706.2996032,0.0,0.002439024,0.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0
6.0,279.0,2.0,69.5,41.0,1430.25,0.0,0.009929078,3.836079931,0.0,12.0,2.0,2.0,2.0,7.0,0.0,0.0,1.0
1.0,34.2,0.0,0.0,26.0,502.4533333,0.0,0.002564103,22.65617015,0.0,10.0,3.0,2.0,6.0,2.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.1,0.0,0.0,3.0,1.0,1.0,8.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,590.8333333,0.01,0.03,0.0,0.0,5.0,1.0,1.0,6.0,4.0,0.0,0.0,1.0
4.0,157.0,0.0,0.0,41.0,896.0666667,0.0,0.013043478,4.430347826,0.2,5.0,2.0,6.0,2.0,13.0,0.0,0.0,1.0
2.0,338.0,0.0,0.0,17.0,1205.566667,0.0125,0.0375,19.23625,0.8,5.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,640.375,0.023076923,0.041538462,0.0,0.0,12.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0
5.0,115.1111111,2.0,146.0,89.0,3639.737302,0.000217391,0.021383053,5.159462207,0.8,5.0,2.0,2.0,7.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,106.0,0.1,0.116666667,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0
7.0,117.6666667,0.0,0.0,74.0,1540.290115,0.00617284,0.016237507,0.0,0.0,8.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0
6.0,76.3125,0.0,0.0,187.0,6338.256636,0.003076923,0.024062504,2.122731861,0.0,11.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,207.1666667,0.042857143,0.083333333,0.0,0.6,5.0,2.0,2.0,7.0,11.0,0.0,0.0,1.0
0.0,0.0,4.0,112.6,93.0,2299.97,0.002777778,0.0109375,16.95907848,0.0,8.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0
4.0,63.25,2.0,7.0,9.0,297.0833333,0.0,0.014285714,0.0,0.0,11.0,2.0,2.0,6.0,8.0,1.0,1.0,0.0
